#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , RAVE,Dxrk ダーク,76,drift phonk,,RAVE,2022-03-18,2:49,72,75,24,85,34,4,11,-6 db,120,G#/A♭ Major,4B,4,2022-04-23,01kfSdF9zfcDLri5sSWEoL
12 , The Motto,"Tiësto,Ava Max",91,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house","Dance/Electronic, Pop",The Motto,2021-11-04,2:44,75,76,3,0,46,4,9,-5 db,118,G Minor,6A,4,2022-04-23,18asYwWugKjjsihZ0YvRxO
13 , Down Under (feat. Colin Hay),"Luude,Colin Hay",70,"aussietronica, neo mellow, solo wave","Dance/Electronic, Folk/Acoustic",Down Under (feat. Colin Hay),2021-11-19,2:38,31,86,1,0,4,17,28,-4 db,172,B Minor,10A,4,2022-04-23,3Oww84xrmgjyr5J1ilOmAf
14 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",89,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-23,5PjdY0CKGZdEuoNab3yDmX
15 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",87,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-23,5Z9KJZvQzH6PFmb8SNkxuk
16 , Woman,Doja Cat,92,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-23,6Uj1ctrBOjOas8xZXGqKk4
17 , No Role Modelz,J. Cole,86,"conscious hip hop, hip hop, north carolina hip hop, rap",Hip Hop,2014 Forest Hills Drive,2014-12-09,4:52,69,52,32,0,49,34,5,-8 db,100,A#/B♭ Minor,3A,4,2022-04-23,68Dni7IE4VyPkTOH9mRWHr
18 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",78,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-23,2DB4DdfCFMw1iaR6JaR03a
19 , Infinity,Jaymes Young,91,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-23,1SOClUWhOi8vHZYMz3GluK
20 , THATS WHAT I WANT,Lil Nas X,92,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-23,0e8nrvls4Qqv5Rfa2UhqmO
21 , Shivers,Ed Sheeran,91,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-23,50nfwKoDiSYg8zOCREWAm5
22 , Pepas,Farruko,81,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-23,2B4GHvToeLTOBB4QLzW3Ni
23 , Without Me,Eminem,88,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-23,7lQ8MOhq6IN2w8EYcFNSUk
24 , Move Your Body,"Öwnboss,Sevek",82,"brazilian edm,",Dance/Electronic,Move Your Body,2021-10-29,2:37,85,82,2,0,25,5,10,-5 db,125,D Minor,7A,4,2022-04-23,6GomT970rCOkKAyyrwJeZi
25 , W (Kā pienākas),Prusax,40,latvian hip hop,Hip Hop,W (Kā pienākas),2022-03-30,2:54,64,77,13,0,56,4,27,-4 db,155,E Minor,9A,4,2022-04-23,1QtnkO460jPALmHFBSi4xx
26 , Bones,Imagine Dragons,87,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-23,0HqZX76SFLDz2aW8aiqi7G
27 , low down,"venbee,Dan Fable",65,,,low down,2022-04-15,3:02,72,43,63,9,27,9,10,-11 db,80,C Major,8B,4,2022-04-23,6OlK1W3yH6V3pr6e81hI0u
28 , abcdefu,GAYLE,94,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-23,4fouWK6XVHhzl78KzQ1UjL
29 , After Dark,Mr.Kitty,74,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-23,0zCgWGmDF0aih5qexATyBn
30 , 505,Arctic Monkeys,82,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-23,58ge6dfP91o9oXMzq3XkIS
31 , Boyfriend,Dove Cameron,91,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-23,59CfNbkERJ3NoTXDvoURjj
32 , HDMI,BONES,78,"dark trap, underground hip hop",Hip Hop,Rotten,2014-12-02,2:19,71,29,69,81,12,6,32,-16 db,125,G Major,9B,4,2022-04-23,7I4ibsZgwuf46g0xHuTC8s
33 , Revenge,XXXTENTACION,86,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-23,5TXDeTFVRVY7Cvt0Dw4vWW
34 , Bad Habits,Ed Sheeran,91,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-23,3rmo8F54jFF8OgYsqTxm5d
35 , Грязный,"OG Buda,Scally Milano,163ONMYNECK",32,"russian drill, russian hip hop, russian trap","Hip Hop, Latin",Грязный,2022-04-21,2:10,55,67,37,0,56,32,16,-9 db,96,D Major,10B,4,2022-04-23,72RTxD7kDHvtzldLNvw1U1
36 , Do It To It,"ACRAZE,Cherish",89,"atl hip hop, girl group, hip pop, r&b, southern hip hop, urban contemporary","Hip Hop, Pop, R&B",Do It To It,2021-08-20,2:37,85,81,2,5,64,9,7,-8 db,125,B Minor,10A,4,2022-04-23,20on25jryn53hWghthWWW3
37 , Wait a Minute!,WILLOW,87,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-23,0y60itmpH0aPKsFiGxmtnh
38 , showdown,shadowraze,75,"russian drain, russian hip hop",Hip Hop,showdown,2022-03-04,2:00,71,63,4,3,38,13,9,-11 db,115,F#/G♭ Major,2B,4,2022-04-23,48fzAdCxamFYCHNXXLk6zn
39 , МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,67,"russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",МАЛИНОВАЯ ЛАДА,2021-10-22,3:33,76,88,6,0,82,4,23,-5 db,117,E Minor,9A,4,2022-04-23,77B4S4jkrAkL3Ng5hEHoUU
40 , u.,niteboi,75,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-23,0J7oHYxjF6Oln61wy0kP2i
41 , Tom's Diner,"AnnenMayKantereit,Giant Rooks",85,"cologne indie, german singer-songwriter,","Classical, Pop",Tom's Diner,2019-06-28,4:29,68,43,38,0,33,14,36,-8 db,98,F#/G♭ Minor,11A,4,2022-04-23,0oA9wBGDY4uyILLg4GymWP
42 , Light Switch,Charlie Puth,80,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-23,3AVXwaOGCEL8cmBecfcsFJ
43 , Watermelon Sugar,Harry Styles,89,pop,Pop,Fine Line,2019-12-13,2:54,55,82,12,0,56,5,34,-4 db,95,C Major,8B,4,2022-04-23,6UelLqGlWMcVH1E5c4H7lY
44 , Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton,Nightcrawlers,Mufasa & Hypeman,Dopamine",83,"dance pop, edm, house, pop dance, tropical house, uk dance, disco house, hip house, vocal house,","Pop, Dance/Electronic",Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021-01-15,2:49,82,86,1,0,80,13,30,-3 db,123,D Major,10B,4,2022-04-23,4cG7HUWYHBV6R6tHn1gxrl
45 , Thousand Miles,The Kid LAROI,47,australian hip hop,Hip Hop,Thousand Miles,2022-04-22,2:44,38,66,9,0,20,8,9,-5 db,81,G Major,9B,4,2022-04-23,1r8ZCjfrQxoy2wVaBUbpwg
46 , Селяви,MORGENSHTERN,64,"russian hip hop, russian trap","Hip Hop, Latin",Селяви,2022-04-08,2:40,90,44,8,0,33,7,22,-9 db,100,F Major,7B,4,2022-04-23,3SOHFsSinxM6flLceYl5BT
47 , Love Tonight - Edit,Shouse,80,aussietronica,Dance/Electronic,Love Tonight,2017-12-14,4:01,73,68,0,0,45,3,9,-7 db,123,F Minor,4A,4,2022-04-23,6OufwUcCqo81guU2jAlDVP
48 , Close Eyes,DVRST,81,drift phonk,,Close Eyes,2021-05-25,2:12,78,57,7,84,21,6,14,-10 db,96,C Major,8B,4,2022-04-23,3CLSHJv5aUROAN2vfOyCOh
49 , good 4 u,Olivia Rodrigo,91,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-23,4ZtFanR9U6ndgddUvNcjcG
50 , Freaks,Surf Curse,86,"dreamo, indie surf, surf punk, vegas indie",Rock,Freaks,2021-05-15,2:27,35,94,0,63,41,5,5,-10 db,180,A Major,11B,4,2022-04-23,7EkWXAI1wn8Ii883ecd9xr
