#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
17 , Sweater Weather,The Neighbourhood,92,"modern alternative rock, modern rock, pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-15,2QjOHCTQ1Jl3zawyYOpxh6
18 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",89,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-15,5Z9KJZvQzH6PFmb8SNkxuk
19 , Rugpjūtis,"Justinas Jarutis,Jessica Shy",48,lithuanian pop,Pop,Rugpjūtis,2021-07-09,2:42,79,94,4,0,86,4,10,-5 db,140,C♯/D♭ Major,3B,4,2022-04-15,2psbE7Ds01Xz2MaMIk7APk
20 , Won't Forget You - Edit,Shouse,78,aussietronica,Dance/Electronic,Won't Forget You,2022-02-04,3:50,66,66,2,1,56,2,10,-7 db,127,G Minor,6A,4,2022-04-15,3I10tZ5MgEMo4WryCNJkZQ
21 , Vasarą galvoj minoras,Katarsis,49,"lithuanian indie, lithuanian pop","Jazz, Pop",Vasarą galvoj minoras,2020-10-14,3:24,64,28,96,46,28,6,11,-16 db,120,A#/B♭ Major,6B,4,2022-04-15,1wGPGvj0moDoKMMVwFWFLj
22 , Another Love,Tom Odell,57,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-15,7jtQIBanIiJOMS6RyCx6jZ
23 , Bad Habits,Ed Sheeran,93,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-15,3rmo8F54jFF8OgYsqTxm5d
24 , abcdefu,GAYLE,96,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-15,4fouWK6XVHhzl78KzQ1UjL
25 , Boyfriend,Dove Cameron,93,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-15,59CfNbkERJ3NoTXDvoURjj
26 , Infinity,Jaymes Young,93,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-15,1SOClUWhOi8vHZYMz3GluK
27 , THATS WHAT I WANT,Lil Nas X,94,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-15,0e8nrvls4Qqv5Rfa2UhqmO
28 , Wait a Minute!,WILLOW,88,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-15,0y60itmpH0aPKsFiGxmtnh
29 , 505,Arctic Monkeys,84,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-15,58ge6dfP91o9oXMzq3XkIS
30 , After Dark,Mr.Kitty,77,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-15,0zCgWGmDF0aih5qexATyBn
31 , Oy U Luzi Chervona Kalyna - Army Remix,"The Kiffness,Boombox",63,"cape town indie, south african pop, south african pop dance, russian alt pop, ukrainian folk rock, ukrainian pop, ukrainian rock","Dance/Electronic, World/Traditional, Pop, Rock",Oy U Luzi Chervona Kalyna (Army Remix),2022-03-05,3:06,80,53,51,0,65,7,7,-9 db,120,C♯/D♭ Minor,12A,4,2022-04-15,6nl2T8YjOdFFnQ4xBHXfdm
32 , Tom's Diner,"AnnenMayKantereit,Giant Rooks",87,"cologne indie, german singer-songwriter,","Classical, Pop",Tom's Diner,2019-06-28,4:29,68,43,38,0,33,14,36,-8 db,98,F#/G♭ Minor,11A,4,2022-04-15,0oA9wBGDY4uyILLg4GymWP
33 , Without Me,Eminem,90,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-15,7lQ8MOhq6IN2w8EYcFNSUk
34 , Pepas,Farruko,83,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-15,2B4GHvToeLTOBB4QLzW3Ni
35 , Revenge,XXXTENTACION,88,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-15,5TXDeTFVRVY7Cvt0Dw4vWW
36 , Watermelon Sugar,Harry Styles,90,pop,Pop,Fine Line,2019-12-13,2:54,55,82,12,0,56,5,34,-4 db,95,C Major,8B,4,2022-04-15,6UelLqGlWMcVH1E5c4H7lY
37 , Bones,Imagine Dragons,89,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-15,0HqZX76SFLDz2aW8aiqi7G
38 , Light Switch,Charlie Puth,82,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-15,3AVXwaOGCEL8cmBecfcsFJ
39 , Easy On Me,Adele,88,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-15,46IZ0fSY2mpAiktS3KOqds
40 , Lovoj Vezi,HUTTCH,37,,,Lovoj Vezi,2022-03-18,2:01,77,90,2,0,97,12,9,-5 db,140,F Minor,4A,4,2022-04-15,0VyoYK7w4J35Xuwtwx3C4Z
41 , good 4 u,Olivia Rodrigo,93,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-15,4ZtFanR9U6ndgddUvNcjcG
42 , When You're Gone,Shawn Mendes,88,"canadian pop, dance pop, pop, viral pop",Pop,When You're Gone,2022-03-31,2:52,60,69,2,0,58,4,58,-6 db,147,F Major,7B,4,2022-04-15,0U1W2LZVUX7qTm7dDpqxh6
43 , Moth To A Flame (with The Weeknd),"Swedish House Mafia,The Weeknd",89,"dance pop, edm, electro house, pop, pop dance, progressive electro house, canadian contemporary r&b, canadian pop","R&B, Pop, Dance/Electronic",Moth To A Flame,2021-10-22,3:54,54,66,0,0,11,4,11,-7 db,120,G#/A♭ Major,4B,4,2022-04-15,2gpWyfu7eZ01zzncHpxOtA
44 , Starlight,Dave,89,uk hip hop,Hip Hop,Starlight,2022-03-03,3:31,95,37,34,0,37,29,10,-10 db,124,E Minor,9A,4,2022-04-15,531KGXtBroSrOX9LVmiIgc
45 , ZITTI E BUONI,Måneskin,78,"indie rock italiano, italian pop","Rock, Pop",Teatro d'ira - Vol. I,2021-03-19,3:14,63,94,0,0,64,7,42,-3 db,103,E Minor,9A,4,2022-04-15,776AftMmFFAWUIEAb3lHhw
46 , Save Your Tears,The Weeknd,90,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:35,68,83,2,0,64,3,54,-5 db,118,C Major,8B,4,2022-04-15,5QO79kh1waicV47BqGRL3g
47 , HDMI,BONES,80,"dark trap, underground hip hop",Hip Hop,Rotten,2014-12-02,2:19,71,29,69,81,12,6,32,-16 db,125,G Major,9B,4,2022-04-15,7I4ibsZgwuf46g0xHuTC8s
48 , Rojaus Obuoliukai,"Zoliukas,Saules Berniukas",42,"lithuanian pop,",Pop,Rojaus Obuoliukai,2019-08-29,3:31,79,32,79,0,54,12,8,-12 db,142,A Minor,8A,4,2022-04-15,7J5J0RjBq1rz9vV2iBqDqd
49 , Daddy Issues,The Neighbourhood,88,"modern alternative rock, modern rock, pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-15,5E30LdtzQTGqRvNd7l6kG5
50 , Ghost,Justin Bieber,92,"canadian pop, pop",Pop,Justice,2021-03-19,2:33,60,74,19,0,44,5,42,-6 db,154,D Major,10B,4,2022-04-15,6I3mqTwhRpn34SLVafSH7G
