#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
26 , shadowfiend,shadowraze,73,"russian drain, russian hip hop",Hip Hop,shadowfiend,2020-09-30,2:23,63,80,5,45,66,8,11,-6 db,178,A#/B♭ Minor,3A,5,2022-04-11,0xEET0hVtwAEI5iVMWmD5C
27 , Вороны,Xcho,67,"russian dance, russian hip hop","Dance/Electronic, Hip Hop",Вороны,2021-10-01,2:36,63,51,39,0,17,8,11,-5 db,176,F Minor,4A,4,2022-04-11,1eQc0azOMOv6VuqQi9c2Ba
28 , Woman,Doja Cat,96,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-11,6Uj1ctrBOjOas8xZXGqKk4
29 , Фотографирую закат,fem.love,73,"russian drain, russian hip hop",Hip Hop,Фотографирую закат,2020-06-22,2:36,41,90,0,0,40,6,17,-3 db,160,F#/G♭ Major,2B,4,2022-04-11,1ghdJUMhmLEpUitNwyNMWH
30 , After Dark,Mr.Kitty,78,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-11,0zCgWGmDF0aih5qexATyBn
31 , плачь,"rizza,Sqwore",72,"russian drain, russian hip hop, russian hyperpop",Hip Hop,плачь,2021-08-27,1:56,66,83,30,0,55,23,12,-4 db,157,E Minor,9A,4,2022-04-11,3yCKABoZU3FVFuyVBc5VlM
32 , СОЛНЦЕ МОНАКО,Lusia Chebotina,71,"russian dance pop, russian pop",Pop,The End,2021-10-29,2:40,80,76,7,0,70,7,33,-5 db,135,B Minor,10A,4,2022-04-11,5YDBHDEIgWkfairCJgGApW
33 , juggernaut (Prod. by PLVSTIC),shadowraze,72,"russian drain, russian hip hop",Hip Hop,juggernaut (Prod. by PLVSTIC),2021-08-13,2:16,70,66,0,0,59,23,26,-8 db,93,G Major,9B,4,2022-04-11,57V0VhEg1CAkPXeaCLikNW
34 , 99 Problems,"Big Baby Tape,kizaru",72,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:39,95,45,2,0,18,10,7,-9 db,100,A Major,11B,4,2022-04-11,0r9fpWPI6z3V3YZXIiVaNC
35 , Bandana,"Big Baby Tape,kizaru",71,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:31,75,58,1,4,35,3,17,-6 db,103,F Major,7B,4,2022-04-11,16AzcbKli3UQsxj491hJLQ
36 , Otyzdan asyp baramyn,Irina Kairatovna,50,"central asian hip hop, kazakh hip hop, kazakh pop, russian hip hop","Pop, Hip Hop",Otyzdan asyp baramyn,2021-12-18,3:34,79,52,75,0,37,19,10,-8 db,130,D Minor,7A,4,2022-04-11,609GvJOBdyzhVUuDZbYPYy
37 , Aomine Daiki,quiizzzmeow,71,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-11,5X1FYw7MXEgnPmQAYwAa0q
38 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",90,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-11,5Z9KJZvQzH6PFmb8SNkxuk
39 , Million,"Big Baby Tape,kizaru",71,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-11,4umjgYILQbHyV41ZmaemQm
40 , Freaks,Surf Curse,89,"dreamo, indie surf, surf punk, vegas indie",Rock,Freaks,2021-05-15,2:27,35,94,0,63,41,5,5,-10 db,180,A Major,11B,4,2022-04-11,7EkWXAI1wn8Ii883ecd9xr
41 , Notion,The Rare Occasions,90,la indie,Pop,Notion,2021-12-02,3:15,31,88,7,0,31,8,8,-4 db,159,A Major,11B,4,2022-04-11,0sTlGEld0h8kIPZaKDYUf4
42 , never enough,zxcursed,70,,,never enough,2022-03-13,2:22,65,83,2,0,56,24,30,-6 db,132,C Major,8B,4,2022-04-11,48jRCynldeK3WQbvd3jr73
43 , psiblades,"shadowraze,babyswishh1",71,"russian drain, russian hip hop, russian hyperpop",Hip Hop,psiblades,2021-09-30,2:11,47,81,19,0,58,8,10,-8 db,176,C Major,8B,4,2022-04-11,3auzaPW4fXa8oI4KbTalAU
44 , Baby mama,"Skryptonite,Райда",68,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap,","Hip Hop, Latin",Baby mama,2020-07-03,3:51,89,57,2,0,55,15,14,-6 db,104,G Minor,6A,4,2022-04-11,5X33A2X2OuQXUOKhawWCMm
45 , Положение,Skryptonite,67,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap","Hip Hop, Latin",Уроборос: Улица 36,2017-12-16,4:42,58,54,54,0,24,32,15,-9 db,63,C♯/D♭ Minor,12A,4,2022-04-11,1hfISzdAwnywAKxaSpfloo
46 , MANIAC,Stray Kids,64,"k-pop, k-pop boy group",Pop,ODDINARY,2022-03-18,3:02,74,80,18,0,72,27,7,-3 db,90,C♯/D♭ Major,3B,4,2022-04-11,7BDHDiidJ8WV349p3HTxTV
47 , Blinding Lights,The Weeknd,94,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:20,51,73,0,0,33,6,9,-6 db,171,C♯/D♭ Major,3B,4,2022-04-11,0VjIjW4GlUZAMYd2vXMi3b
48 , Infinity,Jaymes Young,95,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-11,1SOClUWhOi8vHZYMz3GluK
49 , Daddy Issues,The Neighbourhood,89,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-11,5E30LdtzQTGqRvNd7l6kG5
50 , abcdefu,GAYLE,98,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-11,4fouWK6XVHhzl78KzQ1UjL
