#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
20 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",65,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-12,2DB4DdfCFMw1iaR6JaR03a
21 , THATS WHAT I WANT,Lil Nas X,95,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-12,0e8nrvls4Qqv5Rfa2UhqmO
22 , Dark Red,Steve Lacy,90,afrofuturism,R&B,Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-12,37y7iDayfwm3WXn5BiAoRk
23 , Sweater Weather,The Neighbourhood,92,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-12,2QjOHCTQ1Jl3zawyYOpxh6
24 , See You Again (feat. Kali Uchis),"Tyler, The Creator,Kali Uchis",87,"hip hop, rap, colombian pop, dance pop, pop, r&b","Latin, Pop, Hip Hop, R&B",Flower Boy,2017-07-21,3:00,56,56,37,0,62,10,11,-9 db,79,F#/G♭ Major,2B,4,2022-04-12,7KA4W4McWYRpgf0fWsJZWB
25 , Boyfriend,Dove Cameron,94,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-12,59CfNbkERJ3NoTXDvoURjj
26 , traitor,Olivia Rodrigo,93,pop,Pop,SOUR,2021-05-21,3:49,38,34,69,0,8,3,12,-8 db,101,D#/E♭ Major,5B,4,2022-04-12,5CZ40GBx1sQ9agT82CLQCT
27 , Wait a Minute!,WILLOW,88,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-12,0y60itmpH0aPKsFiGxmtnh
28 , family ties (with Kendrick Lamar),"Baby Keem,Kendrick Lamar",81,"hip hop, rap, conscious hip hop, west coast rap",Hip Hop,The Melodic Blue,2021-09-10,4:12,71,61,1,0,14,33,23,-5 db,134,C♯/D♭ Major,3B,4,2022-04-12,3QFInJAm9eyaho5vBzxInN
29 , Cold Heart - PNAU Remix,"Elton John,Dua Lipa,PNAU",77,"glam rock, mellow gold, piano rock, dance pop, pop, uk pop, alternative dance, aussietronica, australian dance, australian electropop","Rock, Dance/Electronic, Pop",The Lockdown Sessions,2021-10-22,3:22,80,80,4,0,93,3,9,-6 db,116,C♯/D♭ Major,3B,4,2022-04-12,7rglLriMNBPAyuJOMGwi39
30 , Monëy so big,Yeat,87,pluggnb,,Up 2 Më,2021-09-10,2:40,69,57,12,0,35,9,10,-8 db,138,D Major,10B,4,2022-04-12,7BbaIYAdi3pg4MGl6PHwPv
31 , Kiss Me More (feat. SZA),"Doja Cat,SZA",88,"dance pop, pop, r&b","Pop, R&B",Planet Her,2021-06-25,3:28,76,71,26,0,78,3,12,-3 db,111,G#/A♭ Major,4B,4,2022-04-12,3DarAbFujv6eYNliUTyqtz
32 , Shivers,Ed Sheeran,94,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-12,50nfwKoDiSYg8zOCREWAm5
33 , pushin P (feat. Young Thug),"Gunna,Future,Young Thug",90,"atl hip hop, melodic rap, rap, trap, hip hop, pop rap, southern hip hop, atl trap, gangster rap",Hip Hop,DS4EVER,2022-01-13,2:16,77,42,1,1,49,19,13,-5 db,78,C♯/D♭ Minor,12A,1,2022-04-12,3XOalgusokruzA5ZBA2Qcb
34 , Happier Than Ever,Billie Eilish,91,"art pop, electropop, pop",Pop,Happier Than Ever,2021-07-30,4:58,33,23,77,0,30,3,13,-9 db,81,C Major,8B,3,2022-04-12,4RVwu0g32PAqgUiJoXsdF8
35 , When You're Gone,Shawn Mendes,88,"canadian pop, dance pop, pop, viral pop",Pop,When You're Gone,2022-03-31,2:52,60,69,2,0,58,4,58,-6 db,147,F Major,7B,4,2022-04-12,0U1W2LZVUX7qTm7dDpqxh6
36 , Lost,Frank Ocean,89,"alternative r&b, hip hop, lgbtq+ hip hop, neo soul, pop","R&B, Hip Hop, Pop",channel ORANGE,2012-07-10,3:54,91,60,3,0,50,23,17,-5 db,123,G#/A♭ Major,4B,4,2022-04-12,3GZD6HmiNUhxXYf8Gch723
37 , deja vu,Olivia Rodrigo,91,pop,Pop,SOUR,2021-05-21,3:35,44,61,58,0,18,11,37,-7 db,181,D Major,10B,4,2022-04-12,6HU7h9RYOaPRFeh0R3UeAr
38 , Easy On Me,Adele,89,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-12,46IZ0fSY2mpAiktS3KOqds
39 , MIDDLE OF THE NIGHT,Elley Duhé,95,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-12,58HvfVOeJY7lUuCqF0m3ly
40 , Wasted On You,Morgan Wallen,82,contemporary country,Country,Dangerous: The Double Album,2021-01-08,2:58,51,66,37,0,25,3,13,-5 db,196,B Minor,10A,3,2022-04-12,3cBsEDNhFI9E82vPj3kvi3
41 , abcdefu,GAYLE,97,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-12,4fouWK6XVHhzl78KzQ1UjL
42 , Numb Little Bug,Em Beihold,89,"alt z, gen z singer-songwriter",,Numb Little Bug,2022-01-28,2:49,74,53,33,0,64,8,25,-7 db,85,G#/A♭ Minor,1A,4,2022-04-12,3o9kpgkIcffx0iSwxhuNI2
43 , Light Switch,Charlie Puth,83,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-12,3AVXwaOGCEL8cmBecfcsFJ
44 , NEW MAGIC WAND,"Tyler, The Creator",87,"hip hop, rap",Hip Hop,IGOR,2019-05-17,3:15,62,73,10,0,46,11,67,-5 db,140,F Minor,4A,4,2022-04-12,0fv2KH6hac06J86hBUTcSf
45 , Broadway Girls (feat. Morgan Wallen),"Lil Durk,Morgan Wallen",75,"chicago drill, chicago rap, drill, hip hop, rap, trap, contemporary country","Hip Hop, Country",7220,2022-03-11,3:05,66,75,4,0,54,3,30,-4 db,75,A#/B♭ Major,6B,4,2022-04-12,2pOUHNwZJrFffS42SxPwt0
46 , Soy El Unico,Yahritza Y Su Esencia,0,,,Soy El Unico,2022-03-30,3:33,63,46,44,0,67,3,11,-4 db,169,E Minor,9A,3,2022-04-12,6QBqlD1zfGNZa7dNTLcx4B
47 , MAMIII,"Becky G,KAROL G",96,"dance pop, latin, latin pop, latin viral pop, pop, rap latina, reggaeton, reggaeton colombiano, trap latino","Pop, Latin",MAMIII,2022-02-10,3:46,84,70,9,0,90,8,14,-4 db,94,E Minor,9A,4,2022-04-12,1ri9ZUkBJVFUdgwzCnfcYs
48 , 20 Min,Lil Uzi Vert,86,"melodic rap, philly rap, rap, trap",Hip Hop,Luv Is Rage 2 (Deluxe),2017-11-17,3:40,77,75,11,0,78,12,17,-4 db,123,G#/A♭ Minor,1A,4,2022-04-12,0uxSUdBrJy9Un0EYoBowng
49 , Better Days (NEIKED x Mae Muller x Polo G),"NEIKED,Mae Muller,Polo G",89,"scandipop, uk contemporary r&b, uk pop, chicago rap","Hip Hop, Dance/Electronic, R&B, Pop",Better Days (NEIKED x Mae Muller x Polo G),2021-09-24,2:40,72,67,0,0,70,3,9,-5 db,110,C Minor,5A,4,2022-04-12,6f5ExP43esnvdKPddwKXJH
50 , drivers license,Olivia Rodrigo,92,pop,Pop,SOUR,2021-05-21,4:02,56,43,77,0,14,6,11,-9 db,144,A#/B♭ Major,6B,4,2022-04-12,5wANPM4fQCJwkGd4rN57mH
