#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
35 , Капли,"OG Buda,Дора",32,"russian drill, russian hip hop, russian trap, russian alt pop, russian pop","Dance/Electronic, Hip Hop, Pop, Latin",Капли,2022-04-15,2:40,70,49,4,0,46,10,9,-9 db,143,F#/G♭ Major,2B,4,2022-04-16,0LwPFTgtNaQrfyWHM42Z83
36 , HDMI,BONES,80,"dark trap, underground hip hop",Hip Hop,Rotten,2014-12-02,2:19,71,29,69,81,12,6,32,-16 db,125,G Major,9B,4,2022-04-16,7I4ibsZgwuf46g0xHuTC8s
37 , good 4 u,Olivia Rodrigo,93,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-16,4ZtFanR9U6ndgddUvNcjcG
38 , Freaks,Surf Curse,87,"dreamo, indie surf, surf punk, vegas indie",Rock,Freaks,2021-05-15,2:27,35,94,0,63,41,5,5,-10 db,180,A Major,11B,4,2022-04-16,7EkWXAI1wn8Ii883ecd9xr
39 , Close Eyes,"Chego1963,onurxt,Rylixe",42,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-16,7BNWWI6aZPLkYCfRat8HuD
40 , Bad Habits,Ed Sheeran,93,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-16,3rmo8F54jFF8OgYsqTxm5d
41 , МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,70,"russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",МАЛИНОВАЯ ЛАДА,2021-10-22,3:33,76,88,6,0,82,4,23,-5 db,117,E Minor,9A,4,2022-04-16,77B4S4jkrAkL3Ng5hEHoUU
42 , Wait a Minute!,WILLOW,87,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-16,0y60itmpH0aPKsFiGxmtnh
43 , Bones,Imagine Dragons,88,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-16,0HqZX76SFLDz2aW8aiqi7G
44 , Daddy Issues,The Neighbourhood,87,"modern alternative rock, modern rock, pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-16,5E30LdtzQTGqRvNd7l6kG5
45 , Dark Red,Steve Lacy,88,"afrofuturism, pop","R&B, Pop",Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-16,37y7iDayfwm3WXn5BiAoRk
46 , The Real Slim Shady,Eminem,88,"detroit hip hop, hip hop, rap",Hip Hop,The Marshall Mathers LP,2000-05-23,4:44,95,66,3,0,76,6,5,-4 db,105,F Minor,4A,4,2022-04-16,3yfqSUWxFvZELEM4PmlwIR
47 , Tom's Diner,"AnnenMayKantereit,Giant Rooks",87,"cologne indie, german singer-songwriter,","Classical, Pop",Tom's Diner,2019-06-28,4:29,68,43,38,0,33,14,36,-8 db,98,F#/G♭ Minor,11A,4,2022-04-16,0oA9wBGDY4uyILLg4GymWP
48 , Formula,Labrinth,87,"indie poptimism, pop",Pop,Euphoria (Original Score from the HBO Series),2019-10-04,1:31,57,66,4,6,23,4,15,-6 db,145,B Major,1B,4,2022-04-16,6EtKlIQmGPB9SX8UjDJG5s
49 , u.,niteboi,77,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-16,0J7oHYxjF6Oln61wy0kP2i
50 , Moth To A Flame (with The Weeknd),"Swedish House Mafia,The Weeknd",25,"dance pop, edm, electro house, pop, pop dance, progressive electro house, canadian contemporary r&b, canadian pop","R&B, Pop, Dance/Electronic",Paradise Again,2022-04-15,3:54,55,66,0,0,11,4,11,-7 db,120,G#/A♭ Major,4B,4,2022-04-16,0VO8gYVDSwM1Qdd2GsMoYK
