#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
18 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",90,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-19,5PjdY0CKGZdEuoNab3yDmX
19 , Woman,Doja Cat,93,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-19,6Uj1ctrBOjOas8xZXGqKk4
20 , Close Eyes,"Chego1963,onurxt,Rylixe",49,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-19,7BNWWI6aZPLkYCfRat8HuD
21 , After Dark,Mr.Kitty,75,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-19,0zCgWGmDF0aih5qexATyBn
22 , Вороны,Xcho,63,"russian dance, russian hip hop","Dance/Electronic, Hip Hop",Вороны,2021-10-01,2:36,63,51,39,0,17,8,11,-5 db,176,F Minor,4A,4,2022-04-19,1eQc0azOMOv6VuqQi9c2Ba
23 , adaptive strike,"shadowraze,LXNER,quiizzzmeow",70,"russian drain, russian hip hop, hyperpop, russian emo rap, russian hyperpop","Pop, Hip Hop",adaptive strike,2022-02-11,2:16,80,82,19,0,39,5,10,-7 db,102,C♯/D♭ Major,3B,4,2022-04-19,5jXocrsUwpKwWyI5BZLKFA
24 , Селяви,MORGENSHTERN,65,"russian hip hop, russian trap","Hip Hop, Latin",Селяви,2022-04-08,2:40,90,44,8,0,33,7,22,-9 db,100,F Major,7B,4,2022-04-19,3SOHFsSinxM6flLceYl5BT
25 , Танцы,ssshhhiiittt!,64,russian post-punk,Rock,Последнее лето (Часть 2),2019-09-30,2:55,48,97,14,0,86,6,79,-2 db,160,G Minor,6A,4,2022-04-19,5hY09NvKjD3gBQS3qhriXD
26 , I Got Love,"MiyaGi & Endspiel,Rem Digga",68,"estonian hip hop, russian hip hop, russian trap, uzbek pop, kavkaz, russian gangster rap","Hip Hop, Pop, Dance/Electronic, Latin",I Got Love,2016-09-09,4:36,67,86,15,0,20,20,14,-4 db,106,D Minor,7A,4,2022-04-19,43wgyQXc2M9KmTDUqVzugM
27 , First Class,Jack Harlow,94,"deep underground hip hop, kentucky hip hop, rap",Hip Hop,First Class,2022-04-08,2:53,91,56,3,0,32,10,11,-6 db,107,G#/A♭ Major,4B,4,2022-04-19,1rDQ4oMwGJI7B4tovsBOxc
28 , Marmalade,"Miyagi & Andy Panda,Mav-d",67,"russian hip hop,",Hip Hop,Marmalade,2021-11-19,3:40,73,51,57,0,51,5,12,-9 db,110,A#/B♭ Minor,3A,4,2022-04-19,7rvEwAILTqxBpdIyUifkE8
29 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",87,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-19,5Z9KJZvQzH6PFmb8SNkxuk
30 , shadowfiend,shadowraze,69,"russian drain, russian hip hop",Hip Hop,shadowfiend,2020-09-30,2:23,63,80,5,45,66,8,11,-6 db,178,A#/B♭ Minor,3A,5,2022-04-19,0xEET0hVtwAEI5iVMWmD5C
31 , Baby mama,"Skryptonite,Райда",64,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap,","Hip Hop, Latin",Baby mama,2020-07-03,3:51,89,57,2,0,55,15,14,-6 db,104,G Minor,6A,4,2022-04-19,5X33A2X2OuQXUOKhawWCMm
32 , Положение,Skryptonite,63,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap","Hip Hop, Latin",Уроборос: Улица 36,2017-12-16,4:42,58,54,54,0,24,32,15,-9 db,63,C♯/D♭ Minor,12A,4,2022-04-19,1hfISzdAwnywAKxaSpfloo
33 , 99 Problems,"Big Baby Tape,kizaru",68,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:39,95,45,2,0,18,10,7,-9 db,100,A Major,11B,4,2022-04-19,0r9fpWPI6z3V3YZXIiVaNC
34 , Daddy Issues,The Neighbourhood,86,"modern alternative rock, modern rock, pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-19,5E30LdtzQTGqRvNd7l6kG5
35 , ТОЛПЫ КРИЧАТ,"uniqe,nkeeei,ARTEM SHILOVETS",67,"russian hip hop,",Hip Hop,ТОЛПЫ КРИЧАТ,2021-09-28,2:05,90,38,70,0,70,24,9,-7 db,130,D#/E♭ Minor,2A,4,2022-04-19,3mcw4dkjfzj5B4Ago9NSmN
36 , Million,"Big Baby Tape,kizaru",67,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-19,4umjgYILQbHyV41ZmaemQm
37 , MANIAC,Stray Kids,61,"k-pop, k-pop boy group",Pop,ODDINARY,2022-03-18,3:02,74,80,18,0,72,27,7,-3 db,90,C♯/D♭ Major,3B,4,2022-04-19,7BDHDiidJ8WV349p3HTxTV
38 , Freaks,Surf Curse,87,"dreamo, indie surf, surf punk, vegas indie",Rock,Freaks,2021-05-15,2:27,35,94,0,63,41,5,5,-10 db,180,A Major,11B,4,2022-04-19,7EkWXAI1wn8Ii883ecd9xr
39 , Aomine Daiki,quiizzzmeow,67,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-19,5X1FYw7MXEgnPmQAYwAa0q
40 , TOMBOY,(G)I-DLE,83,"k-pop, k-pop girl group",Pop,I NEVER DIE,2022-03-14,2:54,76,87,1,0,65,9,9,-2 db,124,C♯/D♭ Minor,12A,4,2022-04-19,0IGUXY4JbK18bu9oD4mPIm
41 , Wait a Minute!,WILLOW,87,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-19,0y60itmpH0aPKsFiGxmtnh
42 , juggernaut (Prod. by PLVSTIC),shadowraze,68,"russian drain, russian hip hop",Hip Hop,juggernaut (Prod. by PLVSTIC),2021-08-13,2:16,70,66,0,0,59,23,26,-8 db,93,G Major,9B,4,2022-04-19,57V0VhEg1CAkPXeaCLikNW
43 , I Love You So,The Walters,91,chicago indie,Rock,I Love You So,2014-11-28,2:40,57,65,58,0,47,4,12,-5 db,76,A#/B♭ Major,6B,4,2022-04-19,4SqWKzw0CbA05TGszDgMlc
44 , плачь,"rizza,Sqwore",68,"russian drain, russian hip hop, russian hyperpop",Hip Hop,плачь,2021-08-27,1:56,66,83,30,0,55,23,12,-4 db,157,E Minor,9A,4,2022-04-19,3yCKABoZU3FVFuyVBc5VlM
45 , Revenge,XXXTENTACION,86,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-19,5TXDeTFVRVY7Cvt0Dw4vWW
46 , SHAKE,INSTASAMKA,62,"russian hip hop, zhenskiy rep",Hip Hop,SHAKE,2022-03-25,2:11,91,59,2,0,46,21,6,-6 db,87,C♯/D♭ Major,3B,4,2022-04-19,6ljlpspxptHxDmYfR3NW2O
47 , Фотографирую закат,fem.love,69,"russian drain, russian hip hop",Hip Hop,Фотографирую закат,2020-06-22,2:36,41,90,0,0,40,6,17,-3 db,160,F#/G♭ Major,2B,4,2022-04-19,1ghdJUMhmLEpUitNwyNMWH
48 , Otyzdan asyp baramyn,Irina Kairatovna,47,"central asian hip hop, kazakh hip hop, kazakh pop, russian hip hop","Pop, Hip Hop",Otyzdan asyp baramyn,2021-12-18,3:34,79,52,75,0,37,19,10,-8 db,130,D Minor,7A,4,2022-04-19,609GvJOBdyzhVUuDZbYPYy
49 , Blinding Lights,The Weeknd,91,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:20,51,73,0,0,33,6,9,-6 db,171,C♯/D♭ Major,3B,4,2022-04-19,0VjIjW4GlUZAMYd2vXMi3b
50 , Москва любит...,Skryptonite,61,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap","Hip Hop, Latin",2004,2020-01-28,3:25,74,46,5,0,13,16,29,-9 db,77,D Major,10B,4,2022-04-19,41bGn6u78I8eNZg86tx3vp
