#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
38 , Bones,Imagine Dragons,91,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-08,0HqZX76SFLDz2aW8aiqi7G
39 , Formula,Labrinth,91,"indie poptimism, pop",Pop,Euphoria (Original Score from the HBO Series),2019-10-04,1:31,57,66,4,6,23,4,15,-6 db,145,B Major,1B,4,2022-04-08,6EtKlIQmGPB9SX8UjDJG5s
40 , u.,niteboi,81,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-08,0J7oHYxjF6Oln61wy0kP2i
41 , Dark Red,Steve Lacy,92,"afrofuturism, pop","R&B, Pop",Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-08,37y7iDayfwm3WXn5BiAoRk
42 , Pepas,Farruko,87,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-08,2B4GHvToeLTOBB4QLzW3Ni
43 , Starlight,Dave,92,uk hip hop,Hip Hop,Starlight,2022-03-03,3:31,95,37,34,0,37,29,10,-10 db,124,E Minor,9A,4,2022-04-08,531KGXtBroSrOX9LVmiIgc
44 , Mount Everest,Labrinth,92,"indie poptimism, pop",Pop,Imagination & the Misfit Kid,2019-11-22,2:37,49,43,23,8,44,20,8,-7 db,88,C Minor,5A,4,2022-04-08,1ZdhOMWyFR8Iv9eylMGYg2
45 , Cool for the Summer,Demi Lovato,89,"dance pop, pop, post-teen pop",Pop,Confident,2015-01-01,3:34,58,61,0,0,34,4,14,-6 db,114,F Minor,4A,4,2022-04-08,3uwnnTQcHM1rDqSfA4gQNz
46 , Move Your Body,"Öwnboss,Sevek",87,"brazilian edm,",Dance/Electronic,Move Your Body,2021-10-29,2:37,85,82,2,0,25,5,10,-5 db,125,D Minor,7A,4,2022-04-08,6GomT970rCOkKAyyrwJeZi
47 , МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,75,"russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",МАЛИНОВАЯ ЛАДА,2021-10-22,3:33,76,88,6,0,82,4,23,-5 db,117,E Minor,9A,4,2022-04-08,77B4S4jkrAkL3Ng5hEHoUU
48 , Moth To A Flame (with The Weeknd),"Swedish House Mafia,The Weeknd",92,"dance pop, edm, electro house, pop, pop dance, progressive electro house, canadian contemporary r&b, canadian pop","R&B, Pop, Dance/Electronic",Moth To A Flame,2021-10-22,3:54,54,66,0,0,11,4,11,-7 db,120,G#/A♭ Major,4B,4,2022-04-08,2gpWyfu7eZ01zzncHpxOtA
49 , Star Shopping,Lil Peep,89,"emo rap, lgbtq+ hip hop",Hip Hop,Star Shopping,2015,2:22,59,47,10,2,32,6,12,-10 db,93,E Minor,9A,4,2022-04-08,30bqVoKjX479ab90a8Pafp
50 , The Real Slim Shady,Eminem,92,"detroit hip hop, hip hop, rap",Hip Hop,The Marshall Mathers LP,2000-05-23,4:44,95,66,3,0,76,6,5,-4 db,105,F Minor,4A,4,2022-04-08,3yfqSUWxFvZELEM4PmlwIR
